,close,strike_price,price,rf,S/K,day_diff,weekNo,date,exdate,impl_volatility,vega
103443,1095.31,1025.0,129.2,0.12,1.0685951219512195,270.0,25,2010-06-22,2011-03-19,0.27217800000000003,346.0448
103445,1095.31,1075.0,97.25,0.12,1.018893023255814,270.0,25,2010-06-22,2011-03-19,0.253763,364.6482
103447,1095.31,1125.0,69.5,0.12,0.9736088888888889,270.0,25,2010-06-22,2011-03-19,0.236396,367.1922
103449,1095.31,1175.0,46.45,0.12,0.9321787234042552,270.0,25,2010-06-22,2011-03-19,0.219836,348.2509
110924,1022.58,1075.0,29.450000000000003,0.12,0.9512372093023256,90.0,26,2010-07-02,2010-09-30,0.257412,187.7029
120656,1069.59,1000.0,109.05,0.12,1.0695899999999998,150.0,29,2010-07-21,2010-12-18,0.28334899999999996,246.1336
120659,1069.59,1035.0,85.45,0.12,1.0334202898550724,150.0,29,2010-07-21,2010-12-18,0.26776500000000003,261.8532
120662,1069.59,1050.0,76.15,0.12,1.0186571428571427,150.0,29,2010-07-21,2010-12-18,0.261491,266.2072
120665,1069.59,1065.0,67.25,0.12,1.0043098591549295,150.0,29,2010-07-21,2010-12-18,0.254961,268.7473
120668,1069.59,1100.0,48.650000000000006,0.12,0.9723545454545454,150.0,29,2010-07-21,2010-12-18,0.24044200000000002,266.1985
120671,1069.59,1115.0,41.650000000000006,0.12,0.9592735426008968,150.0,29,2010-07-21,2010-12-18,0.23446799999999998,260.9674
120674,1069.59,1150.0,27.75,0.12,0.9300782608695651,150.0,29,2010-07-21,2010-12-18,0.221323,238.4145
121129,1093.67,1030.0,71.25,0.12,1.0618155339805826,30.0,29,2010-07-22,2010-08-21,0.262283,84.61251999999999
121591,1093.67,1025.0,123.94999999999999,0.12,1.0669951219512195,240.0,29,2010-07-22,2011-03-19,0.275939,326.4463
121593,1093.67,1075.0,92.4,0.12,1.0173674418604652,240.0,29,2010-07-22,2011-03-19,0.257919,344.2585
121595,1093.67,1125.0,64.8,0.12,0.9721511111111112,240.0,29,2010-07-22,2011-03-19,0.239592,345.3146
121597,1093.67,1175.0,42.349999999999994,0.12,0.9307829787234043,240.0,29,2010-07-22,2011-03-19,0.222702,324.1577
122359,1102.66,1125.0,42.6,0.12,0.9801422222222222,120.0,29,2010-07-23,2010-11-20,0.221585,245.8803
129063,1120.46,1100.0,71.75,0.12,1.0186,150.0,31,2010-08-03,2010-12-31,0.23282399999999998,279.9287
129086,1120.46,1100.0,88.7,0.12,1.0186,240.0,31,2010-08-03,2011-03-31,0.239502,353.4556
129088,1120.46,1200.0,39.05,0.12,0.9337166666666668,240.0,31,2010-08-03,2011-03-31,0.206394,329.4449
137664,1092.54,1160.0,10.600000000000001,0.12,0.9418448275862069,60.0,33,2010-08-17,2010-10-16,0.197239,129.5647
140386,1071.69,1030.0,85.7,0.12,1.0404757281553398,120.0,33,2010-08-20,2010-12-18,0.281254,231.4212
140391,1071.69,1055.0,69.7,0.12,1.0158199052132701,120.0,33,2010-08-20,2010-12-18,0.26882399999999995,239.0222
140396,1071.69,1080.0,55.099999999999994,0.12,0.9923055555555556,120.0,33,2010-08-20,2010-12-18,0.25632699999999997,241.2844
140401,1071.69,1105.0,42.25,0.12,0.9698552036199095,120.0,33,2010-08-20,2010-12-18,0.244544,236.8135
140406,1071.69,1130.0,31.35,0.12,0.9483982300884957,120.0,33,2010-08-20,2010-12-18,0.23380399999999998,224.6898
140411,1071.69,1180.0,15.149999999999999,0.12,0.9082118644067797,120.0,33,2010-08-20,2010-12-18,0.21374400000000002,177.7856
140491,1071.69,975.0,125.05,0.12,1.099169230769231,120.0,33,2010-08-20,2010-12-18,0.30841199999999996,202.5564
143224,1055.33,1050.0,69.95,0.12,1.0050761904761905,150.0,34,2010-08-25,2011-01-22,0.267962,265.0061
143227,1055.33,1125.0,33.55,0.12,0.9380711111111111,150.0,34,2010-08-25,2011-01-22,0.23642600000000003,245.3693
149184,1090.1,1050.0,80.05,0.12,1.038190476190476,120.0,35,2010-09-02,2010-12-31,0.255352,236.511
149206,1090.1,1000.0,133.39999999999998,0.12,1.0900999999999998,210.0,35,2010-09-02,2011-03-31,0.28388,292.2896
149208,1090.1,1100.0,70.55,0.12,0.9909999999999999,210.0,35,2010-09-02,2011-03-31,0.24640399999999998,324.8965
149210,1090.1,1200.0,27.4,0.12,0.9084166666666665,210.0,35,2010-09-02,2011-03-31,0.211339,273.5922
150195,1104.51,1025.0,138.5,0.12,1.077570731707317,300.0,35,2010-09-03,2011-06-30,0.27427199999999996,366.3578
150196,1104.51,1050.0,122.35,0.12,1.0519142857142858,300.0,35,2010-09-03,2011-06-30,0.26629,377.7198
150197,1104.51,1075.0,106.94999999999999,0.12,1.0274511627906977,300.0,35,2010-09-03,2011-06-30,0.25811999999999996,386.0551
150198,1104.51,1100.0,92.5,0.12,1.0041,300.0,35,2010-09-03,2011-06-30,0.25013,390.7688
150199,1104.51,1125.0,79.0,0.12,0.9817866666666667,300.0,35,2010-09-03,2011-06-30,0.242157,391.2596
150200,1104.51,1150.0,66.65,0.12,0.9604434782608695,300.0,35,2010-09-03,2011-06-30,0.23456799999999997,386.9875
150201,1104.51,1175.0,55.4,0.12,0.9400085106382978,300.0,35,2010-09-03,2011-06-30,0.22711399999999998,377.5286
150202,1104.51,1200.0,45.150000000000006,0.12,0.9204249999999999,300.0,35,2010-09-03,2011-06-30,0.21941799999999997,362.4756
150203,1104.51,1225.0,36.1,0.12,0.9016408163265306,300.0,35,2010-09-03,2011-06-30,0.211936,341.8244
156851,1124.66,1125.0,22.3,0.12,0.9996977777777778,30.0,37,2010-09-16,2010-10-16,0.18767899999999998,124.0529
159108,1142.71,1050.0,126.95,0.12,1.0882952380952382,180.0,38,2010-09-20,2011-03-19,0.261182,277.1503
159109,1142.71,1075.0,108.95,0.12,1.0629860465116279,180.0,38,2010-09-20,2011-03-19,0.25100500000000003,292.4807
159110,1142.71,1100.0,92.05,0.12,1.0388272727272727,180.0,38,2010-09-20,2011-03-19,0.241159,304.7136
159111,1142.71,1125.0,76.35,0.12,1.0157422222222223,180.0,38,2010-09-20,2011-03-19,0.231525,312.6005
159112,1142.71,1150.0,61.849999999999994,0.12,0.9936608695652174,180.0,38,2010-09-20,2011-03-19,0.221681,314.8365
159113,1142.71,1175.0,48.75,0.12,0.9725191489361702,180.0,38,2010-09-20,2011-03-19,0.21185199999999998,310.0962
159114,1142.71,1190.0,41.75,0.12,0.9602605042016807,180.0,38,2010-09-20,2011-03-19,0.206409,303.4709
159115,1142.71,1200.0,37.349999999999994,0.12,0.9522583333333333,180.0,38,2010-09-20,2011-03-19,0.20263,297.3335
159116,1142.71,1225.0,27.65,0.12,0.9328244897959184,180.0,38,2010-09-20,2011-03-19,0.19378299999999998,276.0698
159117,1142.71,1250.0,19.75,0.12,0.914168,180.0,38,2010-09-20,2011-03-19,0.185633,246.949
159785,1139.78,1265.0,1.125,0.12,0.9010118577075099,60.0,38,2010-09-21,2010-11-20,0.152288,39.917609999999996
160125,1139.78,1060.0,134.2,0.12,1.0752641509433962,270.0,38,2010-09-21,2011-06-18,0.266009,357.6025
160127,1139.78,1100.0,108.15,0.12,1.0361636363636364,270.0,38,2010-09-21,2011-06-18,0.252393,374.9923
160129,1139.78,1150.0,78.95,0.12,0.9911130434782608,270.0,38,2010-09-21,2011-06-18,0.235553,383.2871
160131,1139.78,1190.0,58.75,0.12,0.9577983193277311,270.0,38,2010-09-21,2011-06-18,0.222483,375.5491
160133,1139.78,1225.0,43.650000000000006,0.12,0.9304326530612245,270.0,38,2010-09-21,2011-06-18,0.21147,356.2782
162868,1148.67,1100.0,83.5,0.12,1.0442454545454547,120.0,38,2010-09-24,2011-01-22,0.238182,243.9805
162873,1148.67,1185.0,33.849999999999994,0.12,0.9693417721518988,120.0,38,2010-09-24,2011-01-22,0.20005,249.3678
177636,1165.9,1080.0,96.5,0.12,1.0795370370370372,60.0,42,2010-10-19,2010-12-18,0.2443,133.8092
178807,1178.17,1100.0,109.7,0.12,1.0710636363636363,150.0,42,2010-10-20,2011-03-19,0.24243699999999999,265.2392
178810,1178.17,1175.0,61.2,0.12,1.0026978723404256,150.0,42,2010-10-20,2011-03-19,0.215401,296.4705
178813,1178.17,1225.0,36.25,0.12,0.9617714285714286,150.0,42,2010-10-20,2011-03-19,0.197731,283.0175
178816,1178.17,1300.0,12.5,0.12,0.9062846153846155,150.0,42,2010-10-20,2011-03-19,0.174843,198.5673
179312,1180.26,1190.0,16.25,0.12,0.9918151260504202,30.0,42,2010-10-21,2010-11-20,0.16444,127.8533
179780,1180.26,1075.0,144.5,0.12,1.0979162790697674,240.0,42,2010-10-21,2011-06-18,0.255861,331.1697
179782,1180.26,1100.0,126.89999999999999,0.12,1.0729636363636363,240.0,42,2010-10-21,2011-06-18,0.24776199999999998,347.0496
179784,1180.26,1125.0,110.2,0.12,1.04912,240.0,42,2010-10-21,2011-06-18,0.239756,360.1176
179786,1180.26,1175.0,79.75,0.12,1.0044765957446808,240.0,42,2010-10-21,2011-06-18,0.223755,374.3449
179788,1180.26,1200.0,66.30000000000001,0.12,0.98355,240.0,42,2010-10-21,2011-06-18,0.2161,373.6971
179790,1180.26,1250.0,43.45,0.12,0.944208,240.0,42,2010-10-21,2011-06-18,0.20183399999999999,353.2288
179792,1180.26,1300.0,26.1,0.12,0.9078923076923077,240.0,42,2010-10-21,2011-06-18,0.188614,305.9819
180570,1183.08,1150.0,68.9,0.12,1.0287652173913042,120.0,42,2010-10-22,2011-02-19,0.20882199999999998,258.4493
180575,1183.08,1275.0,12.7,0.12,0.9279058823529411,120.0,42,2010-10-22,2011-02-19,0.166914,192.7022
186442,1184.38,1150.0,80.44999999999999,0.12,1.029895652173913,150.0,44,2010-11-01,2011-03-31,0.22666999999999998,291.8344
186445,1184.38,1300.0,15.350000000000001,0.12,0.9110615384615386,150.0,44,2010-11-01,2011-03-31,0.182224,215.96
187375,1193.57,1125.0,119.45,0.12,1.060951111111111,240.0,44,2010-11-02,2011-06-30,0.24241300000000002,358.6819
187377,1193.57,1175.0,88.6,0.12,1.0158042553191489,240.0,44,2010-11-02,2011-06-30,0.228357,377.4261
187379,1193.57,1225.0,62.05,0.12,0.9743428571428571,240.0,44,2010-11-02,2011-06-30,0.21433200000000002,376.4777
187381,1193.57,1275.0,40.2,0.12,0.9361333333333333,240.0,44,2010-11-02,2011-06-30,0.20002999999999999,350.4283
197104,1196.69,1160.0,46.2,0.12,1.0316293103448277,30.0,46,2010-11-18,2010-12-18,0.19184600000000002,111.2573
198270,1199.73,1125.0,98.6,0.12,1.0664266666666666,120.0,46,2010-11-19,2011-03-19,0.22415100000000002,235.8972
198275,1199.73,1225.0,35.95,0.12,0.9793714285714286,120.0,46,2010-11-19,2011-03-19,0.184502,264.6936
199829,1180.73,1215.0,16.25,0.12,0.9717942386831276,60.0,47,2010-11-23,2011-01-22,0.166293,169.6031
204920,1206.07,1150.0,90.6,0.12,1.0487565217391304,120.0,48,2010-12-01,2011-03-31,0.235904,253.9356
205838,1221.53,1125.0,134.45,0.12,1.0858044444444443,210.0,48,2010-12-02,2011-06-30,0.24409899999999998,323.7435
205840,1221.53,1175.0,100.30000000000001,0.12,1.0396,210.0,48,2010-12-02,2011-06-30,0.22817600000000002,352.5824
205842,1221.53,1225.0,70.5,0.12,0.9971673469387755,210.0,48,2010-12-02,2011-06-30,0.21268800000000002,364.2408
205844,1221.53,1275.0,46.1,0.12,0.9580627450980392,210.0,48,2010-12-02,2011-06-30,0.198441,350.7441
205846,1221.53,1350.0,20.450000000000003,0.12,0.904837037037037,210.0,48,2010-12-02,2011-06-30,0.179302,276.8608
216046,1247.08,1150.0,124.85,0.12,1.0844173913043478,180.0,51,2010-12-20,2011-06-18,0.222002,296.1377
216047,1247.08,1175.0,106.45,0.12,1.0613446808510638,180.0,51,2010-12-20,2011-06-18,0.21321700000000002,315.0406
216048,1247.08,1190.0,95.85,0.12,1.0479663865546218,180.0,51,2010-12-20,2011-06-18,0.20777199999999998,324.7648
216049,1247.08,1200.0,89.25,0.12,1.0392333333333332,180.0,51,2010-12-20,2011-06-18,0.20487399999999997,330.4351
216050,1247.08,1225.0,73.4,0.12,1.0180244897959183,180.0,51,2010-12-20,2011-06-18,0.196931,340.6211
216051,1247.08,1250.0,59.1,0.12,0.997664,180.0,51,2010-12-20,2011-06-18,0.189524,343.8681
216052,1247.08,1275.0,46.5,0.12,0.9781019607843137,180.0,51,2010-12-20,2011-06-18,0.18271400000000002,338.6992
216053,1247.08,1300.0,34.9,0.12,0.9592923076923077,180.0,51,2010-12-20,2011-06-18,0.174092,323.5661
216054,1247.08,1325.0,26.200000000000003,0.12,0.9411924528301886,180.0,51,2010-12-20,2011-06-18,0.16936400000000001,299.89599999999996
216055,1247.08,1350.0,18.85,0.12,0.9237629629629629,180.0,51,2010-12-20,2011-06-18,0.163931,267.7039
216056,1247.08,1375.0,12.85,0.12,0.9069672727272726,180.0,51,2010-12-20,2011-06-18,0.15781900000000001,228.1288
216703,1254.6,1325.0,4.7,0.12,0.9468679245283018,60.0,51,2010-12-21,2011-02-19,0.13178800000000002,112.5435
217021,1254.6,1175.0,125.95,0.12,1.0677446808510638,270.0,51,2010-12-21,2011-09-17,0.21967199999999998,393.2652
217023,1254.6,1225.0,93.75,0.12,1.0241632653061223,270.0,51,2010-12-21,2011-09-17,0.20593699999999998,417.3334
217025,1254.6,1275.0,66.25,0.12,0.9839999999999999,270.0,51,2010-12-21,2011-09-17,0.193425,420.7319
217027,1254.6,1325.0,43.75,0.12,0.9468679245283018,270.0,51,2010-12-21,2011-09-17,0.181498,397.0643
217029,1254.6,1375.0,26.85,0.12,0.9124363636363636,270.0,51,2010-12-21,2011-09-17,0.17108399999999999,345.3083
218413,1256.77,1280.0,8.2,0.12,0.9818515624999999,30.0,51,2010-12-23,2011-01-22,0.128545,120.1085
223796,1257.64,1325.0,13.95,0.12,0.9491622641509435,90.0,52,2010-12-31,2011-03-31,0.158869,195.5817
